subject,prefix,label,trial,trial_num,ambient,split_mode1,valid,csi_exists,proxy13_exists,full33_exists,csi_path,proxy13_path,full33_path
lmh,lmh,stand_to_lie_normal,t011,11,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t011.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t011_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t011_full33.csv
lmh,lmh,stand_to_lie_normal,t012,12,aircon,val,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t012.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t012_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t012_full33.csv
lmh,lmh,stand_to_lie_normal,t013,13,aircon,test,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t013.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t013_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t013_full33.csv
lmh,lmh,stand_to_lie_normal,t014,14,tv,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t014.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t014_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t014_full33.csv
lmh,lmh,stand_to_lie_normal,t015,15,tv,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t015.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t015_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t015_full33.csv
lmh,lmh,stand_to_lie_normal,t016,16,tv,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t016.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t016_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t016_full33.csv
lmh,lmh,stand_to_lie_normal,t017,17,tv,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t017.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t017_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t017_full33.csv
lmh,lmh,stand_to_lie_normal,t018,18,tv,val,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t018.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t018_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t018_full33.csv
lmh,lmh,stand_to_lie_normal,t019,19,tv,test,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t019.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t019_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t019_full33.csv
lmh,lmh,stand_to_lie_normal,t020,20,music,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t020.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t020_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t020_full33.csv
lmh,lmh,stand_to_lie_normal,t021,21,music,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t021.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t021_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t021_full33.csv
lmh,lmh,stand_to_lie_normal,t022,22,music,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t022.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t022_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t022_full33.csv
lmh,lmh,stand_to_lie_normal,t023,23,music,train,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t023.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t023_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t023_full33.csv
lmh,lmh,stand_to_lie_normal,t024,24,music,val,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t024.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t024_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t024_full33.csv
lmh,lmh,stand_to_lie_normal,t025,25,music,test,True,True,True,True,csi_to_pose_lmh/csi/safe/transition/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t025.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t025_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/stand_to_lie_normal/lmh/lmh_stand_to_lie_normal_t025_full33.csv
lmh,lmh,bed_exit_failed,t001,1,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t001.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t001_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t001_full33.csv
lmh,lmh,bed_exit_failed,t002,2,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t002.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t002_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t002_full33.csv
lmh,lmh,bed_exit_failed,t003,3,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t003.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t003_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t003_full33.csv
lmh,lmh,bed_exit_failed,t004,4,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t004.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t004_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t004_full33.csv
lmh,lmh,bed_exit_failed,t005,5,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t005.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t005_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t005_full33.csv
lmh,lmh,bed_exit_failed,t006,6,quiet,val,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t006.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t006_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t006_full33.csv
lmh,lmh,bed_exit_failed,t007,7,quiet,test,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t007.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t007_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t007_full33.csv
lmh,lmh,bed_exit_failed,t008,8,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t008.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t008_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t008_full33.csv
lmh,lmh,bed_exit_failed,t009,9,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t009.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t009_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t009_full33.csv
lmh,lmh,bed_exit_failed,t010,10,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t010.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t010_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t010_full33.csv
lmh,lmh,bed_exit_failed,t011,11,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t011.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t011_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t011_full33.csv
lmh,lmh,bed_exit_failed,t012,12,aircon,val,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t012.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t012_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t012_full33.csv
lmh,lmh,bed_exit_failed,t013,13,aircon,test,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t013.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t013_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t013_full33.csv
lmh,lmh,bed_exit_failed,t014,14,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t014.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t014_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t014_full33.csv
lmh,lmh,bed_exit_failed,t015,15,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t015.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t015_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t015_full33.csv
lmh,lmh,bed_exit_failed,t016,16,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t016.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t016_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t016_full33.csv
lmh,lmh,bed_exit_failed,t017,17,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t017.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t017_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t017_full33.csv
lmh,lmh,bed_exit_failed,t018,18,tv,val,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t018.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t018_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t018_full33.csv
lmh,lmh,bed_exit_failed,t019,19,tv,test,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t019.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t019_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t019_full33.csv
lmh,lmh,bed_exit_failed,t020,20,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t020.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t020_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t020_full33.csv
lmh,lmh,bed_exit_failed,t021,21,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t021.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t021_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t021_full33.csv
lmh,lmh,bed_exit_failed,t022,22,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t022.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t022_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t022_full33.csv
lmh,lmh,bed_exit_failed,t023,23,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t023.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t023_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t023_full33.csv
lmh,lmh,bed_exit_failed,t024,24,music,val,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t024.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t024_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t024_full33.csv
lmh,lmh,bed_exit_failed,t025,25,music,test,True,True,True,True,csi_to_pose_lmh/csi/warning/bed_exit/bed_exit_failed/lmh/lmh_bed_exit_failed_t025.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/bed_exit_failed/lmh/lmh_bed_exit_failed_t025_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/bed_exit_failed/lmh/lmh_bed_exit_failed_t025_full33.csv
lmh,lmh,unstable_walking,t001,1,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t001.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t001_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t001_full33.csv
lmh,lmh,unstable_walking,t002,2,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t002.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t002_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t002_full33.csv
lmh,lmh,unstable_walking,t003,3,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t003.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t003_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t003_full33.csv
lmh,lmh,unstable_walking,t004,4,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t004.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t004_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t004_full33.csv
lmh,lmh,unstable_walking,t005,5,quiet,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t005.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t005_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t005_full33.csv
lmh,lmh,unstable_walking,t006,6,quiet,val,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t006.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t006_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t006_full33.csv
lmh,lmh,unstable_walking,t007,7,quiet,test,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t007.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t007_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t007_full33.csv
lmh,lmh,unstable_walking,t008,8,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t008.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t008_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t008_full33.csv
lmh,lmh,unstable_walking,t009,9,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t009.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t009_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t009_full33.csv
lmh,lmh,unstable_walking,t010,10,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t010.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t010_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t010_full33.csv
lmh,lmh,unstable_walking,t011,11,aircon,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t011.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t011_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t011_full33.csv
lmh,lmh,unstable_walking,t012,12,aircon,val,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t012.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t012_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t012_full33.csv
lmh,lmh,unstable_walking,t013,13,aircon,test,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t013.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t013_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t013_full33.csv
lmh,lmh,unstable_walking,t014,14,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t014.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t014_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t014_full33.csv
lmh,lmh,unstable_walking,t015,15,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t015.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t015_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t015_full33.csv
lmh,lmh,unstable_walking,t016,16,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t016.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t016_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t016_full33.csv
lmh,lmh,unstable_walking,t017,17,tv,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t017.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t017_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t017_full33.csv
lmh,lmh,unstable_walking,t018,18,tv,val,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t018.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t018_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t018_full33.csv
lmh,lmh,unstable_walking,t019,19,tv,test,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t019.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t019_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t019_full33.csv
lmh,lmh,unstable_walking,t020,20,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t020.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t020_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t020_full33.csv
lmh,lmh,unstable_walking,t021,21,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t021.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t021_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t021_full33.csv
lmh,lmh,unstable_walking,t022,22,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t022.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t022_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t022_full33.csv
lmh,lmh,unstable_walking,t023,23,music,train,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t023.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t023_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t023_full33.csv
lmh,lmh,unstable_walking,t024,24,music,val,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t024.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t024_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t024_full33.csv
lmh,lmh,unstable_walking,t025,25,music,test,True,True,True,True,csi_to_pose_lmh/csi/warning/gait/unstable_walking/lmh/lmh_unstable_walking_t025.csv,csi_to_pose_lmh/pose_gt_world/proxy_13/unstable_walking/lmh/lmh_unstable_walking_t025_proxy13.csv,csi_to_pose_lmh/pose_gt_world/full_33_landmarks/unstable_walking/lmh/lmh_unstable_walking_t025_full33.csv
