trial_id,subject,environment,task,class_id,scenario_id,detail_label,risk,risk_id,gt_schema,n_alive,time_method,csi,gt_pose,original_video
yja_E02_S06_t002,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t002/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t002/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t002/original_video.mp4
yja_E02_S06_t003,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t003/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t003/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t003/original_video.mp4
yja_E02_S06_t004,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t004/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t004/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t004/original_video.mp4
yja_E02_S06_t005,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t005/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t005/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t005/original_video.mp4
yja_E02_S06_t006,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t006/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t006/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t006/original_video.mp4
yja_E02_S06_t007,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t007/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t007/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t007/original_video.mp4
yja_E02_S06_t008,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t008/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t008/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t008/original_video.mp4
yja_E02_S06_t009,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t009/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t009/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t009/original_video.mp4
yja_E02_S06_t010,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t010/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t010/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t010/original_video.mp4
yja_E02_S06_t011,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t011/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t011/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t011/original_video.mp4
yja_E02_S06_t012,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t012/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t012/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t012/original_video.mp4
yja_E02_S06_t013,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t013/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t013/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t013/original_video.mp4
yja_E02_S06_t014,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t014/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t014/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t014/original_video.mp4
yja_E02_S06_t015,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t015/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t015/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t015/original_video.mp4
yja_E02_S06_t016,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t016/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t016/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t016/original_video.mp4
yja_E02_S06_t017,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t017/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t017/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t017/original_video.mp4
yja_E02_S06_t018,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t018/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t018/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t018/original_video.mp4
yja_E02_S06_t019,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t019/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t019/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t019/original_video.mp4
yja_E02_S06_t020,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t020/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t020/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t020/original_video.mp4
yja_E02_S06_t021,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t021/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t021/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t021/original_video.mp4
yja_E02_S06_t022,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t022/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t022/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t022/original_video.mp4
yja_E02_S06_t023,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t023/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t023/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t023/original_video.mp4
yja_E02_S06_t024,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t024/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t024/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t024/original_video.mp4
yja_E02_S06_t025,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t025/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t025/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t025/original_video.mp4
yja_E02_S06_t026,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t026/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t026/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t026/original_video.mp4
yja_E02_S06_t027,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t027/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t027/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t027/original_video.mp4
yja_E02_S06_t028,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t028/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t028/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t028/original_video.mp4
yja_E02_S06_t029,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t029/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t029/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t029/original_video.mp4
yja_E02_S06_t030,yja,E02,pose_and_action,5,S06,stand_to_lie_normal,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t030/csi.csv,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t030/gt_pose.npz,data/pose_and_action/yja/E02/safe/S06_stand_to_lie_normal/yja_E02_S06_t030/original_video.mp4
yja_E02_S07_t001,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t001/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t001/original_video.mp4
yja_E02_S07_t002,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t002/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t002/original_video.mp4
yja_E02_S07_t003,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t003/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t003/original_video.mp4
yja_E02_S07_t004,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t004/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t004/original_video.mp4
yja_E02_S07_t005,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t005/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t005/original_video.mp4
yja_E02_S07_t006,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t006/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t006/original_video.mp4
yja_E02_S07_t007,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t007/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t007/original_video.mp4
yja_E02_S07_t008,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t008/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t008/original_video.mp4
yja_E02_S07_t009,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t009/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t009/original_video.mp4
yja_E02_S07_t010,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t010/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t010/original_video.mp4
yja_E02_S07_t011,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t011/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t011/original_video.mp4
yja_E02_S07_t012,yja,E02,classification_only,6,S07,absence,safe,0,,3,timestamps,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t012/csi.csv,,data/classification_only/yja/E02/safe/S07_absence/yja_E02_S07_t012/original_video.mp4
yja_E02_S08_t001,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t001/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t001/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t001/original_video.mp4
yja_E02_S08_t002,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t002/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t002/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t002/original_video.mp4
yja_E02_S08_t003,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t003/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t003/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t003/original_video.mp4
yja_E02_S08_t004,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t004/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t004/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t004/original_video.mp4
yja_E02_S08_t005,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t005/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t005/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t005/original_video.mp4
yja_E02_S08_t006,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t006/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t006/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t006/original_video.mp4
yja_E02_S08_t007,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t007/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t007/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t007/original_video.mp4
yja_E02_S08_t008,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t008/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t008/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t008/original_video.mp4
yja_E02_S08_t009,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t009/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t009/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t009/original_video.mp4
yja_E02_S08_t010,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t010/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t010/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t010/original_video.mp4
yja_E02_S08_t011,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t011/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t011/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t011/original_video.mp4
yja_E02_S08_t012,yja,E02,pose_and_action,7,S08,sit_to_stand,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t012/csi.csv,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t012/gt_pose.npz,data/pose_and_action/yja/E02/safe/S08_sit_to_stand/yja_E02_S08_t012/original_video.mp4
yja_E02_S09_t001,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t001/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t001/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t001/original_video.mp4
yja_E02_S09_t002,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t002/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t002/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t002/original_video.mp4
yja_E02_S09_t003,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t003/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t003/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t003/original_video.mp4
yja_E02_S09_t004,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t004/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t004/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t004/original_video.mp4
yja_E02_S09_t005,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t005/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t005/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t005/original_video.mp4
yja_E02_S09_t006,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t006/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t006/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t006/original_video.mp4
yja_E02_S09_t007,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t007/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t007/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t007/original_video.mp4
yja_E02_S09_t008,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t008/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t008/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t008/original_video.mp4
yja_E02_S09_t009,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t009/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t009/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t009/original_video.mp4
yja_E02_S09_t010,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t010/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t010/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t010/original_video.mp4
yja_E02_S09_t011,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t011/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t011/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t011/original_video.mp4
yja_E02_S09_t012,yja,E02,pose_and_action,8,S09,stand_to_sit,safe,0,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t012/csi.csv,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t012/gt_pose.npz,data/pose_and_action/yja/E02/safe/S09_stand_to_sit/yja_E02_S09_t012/original_video.mp4
yja_E02_W01_t001,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t001/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t001/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t001/original_video.mp4
yja_E02_W01_t002,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t002/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t002/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t002/original_video.mp4
yja_E02_W01_t003,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t003/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t003/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t003/original_video.mp4
yja_E02_W01_t004,yja,E02,pose_and_action,9,W01,unstable_walking,warning,1,gvhmr_smpl_full_v1,3,timestamps,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t004/csi.csv,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t004/gt_pose.npz,data/pose_and_action/yja/E02/warning/W01_unstable_walking/yja_E02_W01_t004/original_video.mp4
